user_id,event_name,event_timestamp,plan_name,billing_cycle,amount_usd,payment_status,renewal_number,cancel_reason,country,device_type,acquisition_channel,app_version,session_id
U_49775,app_opened,2026-02-10 04:47:00,,,,,,,UK,Android,Organic,4.5.0,U_49775_S003
U_43768,note_created,2026-02-10 04:49:00,,,,,,,UK,Web,Referral,web_2026_01,U_43768_S007
U_45079,app_opened,2026-02-10 04:54:00,,,,,,,DE,Web,Google Ads,web_2026_01,U_45079_S005
U_21961,app_opened,2026-02-10 04:57:00,,,,,,,BR,Android,Meta Ads,4.5.0,U_21961_S003
U_27009,ai_prompt_submitted,2026-02-10 05:02:00,,,,,,,UK,Android,TikTok Ads,4.5.0,U_27009_S004
U_21961,ai_prompt_submitted,2026-02-10 05:03:00,,,,,,,BR,Android,Meta Ads,4.5.0,U_21961_S003
U_21961,note_created,2026-02-10 05:08:00,,,,,,,BR,Android,Meta Ads,4.5.0,U_21961_S003
U_45079,note_created,2026-02-10 05:10:00,,,,,,,DE,Web,Google Ads,web_2026_01,U_45079_S005
U_21961,task_created,2026-02-10 05:14:00,,,,,,,BR,Android,Meta Ads,4.5.0,U_21961_S003
U_32565,app_opened,2026-02-10 05:19:00,,,,,,,US,Android,Organic,4.5.0,U_32565_S003
U_40471,app_opened,2026-02-10 05:24:00,,,,,,,BR,iOS,Organic,5.2.0,U_40471_S005
U_32565,note_created,2026-02-10 05:33:00,,,,,,,US,Android,Organic,4.5.0,U_32565_S003
U_32565,ai_prompt_submitted,2026-02-10 05:35:00,,,,,,,US,Android,Organic,4.5.0,U_32565_S003
U_35220,app_opened,2026-02-10 05:41:00,,,,,,,DE,iOS,Organic,5.2.0,U_35220_S002
U_43260,signup,2026-02-10 05:41:00,,,,,,,BR,iOS,Google Ads,5.2.0,U_43260_S001
U_07004,app_opened,2026-02-10 05:43:00,,,,,,,TR,Android,Google Ads,4.5.0,U_07004_S009
U_43260,onboarding_started,2026-02-10 05:45:00,,,,,,,BR,iOS,Google Ads,5.2.0,U_43260_S001
U_07004,ai_prompt_submitted,2026-02-10 05:46:00,,,,,,,TR,Android,Google Ads,4.5.0,U_07004_S009
U_35220,ai_prompt_submitted,2026-02-10 05:48:00,,,,,,,DE,iOS,Organic,5.2.0,U_35220_S002
U_49719,app_opened,2026-02-10 05:53:00,,,,,,,US,iOS,Google Ads,5.2.0,U_49719_S002
U_30050,app_opened,2026-02-10 06:05:00,,,,,,,DE,iOS,Referral,5.2.0,U_30050_S002
U_07004,task_created,2026-02-10 06:06:00,,,,,,,TR,Android,Google Ads,4.5.0,U_07004_S009
U_30050,ai_prompt_submitted,2026-02-10 06:10:00,,,,,,,DE,iOS,Referral,5.2.0,U_30050_S002
U_07004,note_created,2026-02-10 06:11:00,,,,,,,TR,Android,Google Ads,4.5.0,U_07004_S009
U_45380,app_opened,2026-02-10 06:11:00,,,,,,,TR,Android,Meta Ads,4.5.0,U_45380_S008
U_22481,app_opened,2026-02-10 06:21:00,,,,,,,BR,iOS,Organic,5.2.0,U_22481_S011
U_31733,app_opened,2026-02-10 06:22:00,,,,,,,BR,iOS,TikTok Ads,5.2.0,U_31733_S011
U_31733,ai_prompt_submitted,2026-02-10 06:23:00,,,,,,,BR,iOS,TikTok Ads,5.2.0,U_31733_S011
U_10816,app_opened,2026-02-10 06:24:00,,,,,,,UK,iOS,Organic,5.2.0,U_10816_S008
U_45380,ai_prompt_submitted,2026-02-10 06:24:00,,,,,,,TR,Android,Meta Ads,4.5.0,U_45380_S008
U_31733,task_created,2026-02-10 06:25:00,,,,,,,BR,iOS,TikTok Ads,5.2.0,U_31733_S011
U_22481,note_created,2026-02-10 06:33:00,,,,,,,BR,iOS,Organic,5.2.0,U_22481_S011
U_39482,app_opened,2026-02-10 06:34:00,,,,,,,BR,Android,Meta Ads,4.5.0,U_39482_S005
U_10816,ai_prompt_submitted,2026-02-10 06:38:00,,,,,,,UK,iOS,Organic,5.2.0,U_10816_S008
U_39482,note_created,2026-02-10 06:39:00,,,,,,,BR,Android,Meta Ads,4.5.0,U_39482_S005
U_10572,app_opened,2026-02-10 06:43:00,,,,,,,US,iOS,Organic,5.2.0,U_10572_S010
U_10816,note_created,2026-02-10 06:43:00,,,,,,,UK,iOS,Organic,5.2.0,U_10816_S008
U_10816,task_created,2026-02-10 06:43:00,,,,,,,UK,iOS,Organic,5.2.0,U_10816_S008
U_15133,app_opened,2026-02-10 06:45:00,,,,,,,TR,iOS,Meta Ads,5.2.0,U_15133_S009
U_30842,app_opened,2026-02-10 06:45:00,,,,,,,BR,iOS,Google Ads,5.2.0,U_30842_S002
U_22828,signup,2026-02-10 06:50:00,,,,,,,UK,Android,Meta Ads,4.5.0,U_22828_S001
U_39482,ai_prompt_submitted,2026-02-10 06:50:00,,,,,,,BR,Android,Meta Ads,4.5.0,U_39482_S005
U_10572,note_created,2026-02-10 06:55:00,,,,,,,US,iOS,Organic,5.2.0,U_10572_S010
U_15133,note_created,2026-02-10 06:55:00,,,,,,,TR,iOS,Meta Ads,5.2.0,U_15133_S009
U_22828,onboarding_started,2026-02-10 06:56:00,,,,,,,UK,Android,Meta Ads,4.5.0,U_22828_S001
U_31758,signup,2026-02-10 06:57:00,,,,,,,UK,Web,TikTok Ads,web_2026_01,U_31758_S001
U_15133,ai_prompt_submitted,2026-02-10 06:58:00,,,,,,,TR,iOS,Meta Ads,5.2.0,U_15133_S009
U_15133,task_created,2026-02-10 06:59:00,,,,,,,TR,iOS,Meta Ads,5.2.0,U_15133_S009
U_30842,note_created,2026-02-10 06:59:00,,,,,,,BR,iOS,Google Ads,5.2.0,U_30842_S002
U_31758,onboarding_started,2026-02-10 07:01:00,,,,,,,UK,Web,TikTok Ads,web_2026_01,U_31758_S001
U_30842,ai_prompt_submitted,2026-02-10 07:02:00,,,,,,,BR,iOS,Google Ads,5.2.0,U_30842_S002
U_22828,onboarding_completed,2026-02-10 07:07:00,,,,,,,UK,Android,Meta Ads,4.5.0,U_22828_S001
U_22828,first_core_action,2026-02-10 07:10:00,,,,,,,UK,Android,Meta Ads,4.5.0,U_22828_S001
U_31758,onboarding_completed,2026-02-10 07:11:00,,,,,,,UK,Web,TikTok Ads,web_2026_01,U_31758_S001
U_35690,app_opened,2026-02-10 07:11:00,,,,,,,UK,iOS,Organic,5.2.0,U_35690_S011
U_17095,app_opened,2026-02-10 07:14:00,,,,,,,TR,Web,TikTok Ads,web_2026_01,U_17095_S004
U_22828,ai_prompt_submitted,2026-02-10 07:15:00,,,,,,,UK,Android,Meta Ads,4.5.0,U_22828_S001
U_35690,note_created,2026-02-10 07:15:00,,,,,,,UK,iOS,Organic,5.2.0,U_35690_S011
U_35690,ai_prompt_submitted,2026-02-10 07:15:00,,,,,,,UK,iOS,Organic,5.2.0,U_35690_S011
U_48911,app_opened,2026-02-10 07:15:00,,,,,,,TR,Android,Organic,4.5.0,U_48911_S003
U_31758,first_core_action,2026-02-10 07:18:00,,,,,,,UK,Web,TikTok Ads,web_2026_01,U_31758_S001
U_39778,app_opened,2026-02-10 07:18:00,,,,,,,US,iOS,Meta Ads,5.2.0,U_39778_S006
U_28195,app_opened,2026-02-10 07:19:00,,,,,,,DE,Android,Google Ads,4.5.0,U_28195_S006
U_34948,app_opened,2026-02-10 07:19:00,,,,,,,US,Android,Organic,4.5.0,U_34948_S006
U_22828,document_uploaded,2026-02-10 07:22:00,,,,,,,UK,Android,Meta Ads,4.5.0,U_22828_S001
U_31758,ai_prompt_submitted,2026-02-10 07:28:00,,,,,,,UK,Web,TikTok Ads,web_2026_01,U_31758_S001
U_34948,task_created,2026-02-10 07:29:00,,,,,,,US,Android,Organic,4.5.0,U_34948_S006
U_12350,app_opened,2026-02-10 07:30:00,,,,,,,TR,Web,Meta Ads,web_2026_01,U_12350_S004
U_17095,ai_prompt_submitted,2026-02-10 07:33:00,,,,,,,TR,Web,TikTok Ads,web_2026_01,U_17095_S004
U_34948,ai_prompt_submitted,2026-02-10 07:33:00,,,,,,,US,Android,Organic,4.5.0,U_34948_S006
U_23014,app_opened,2026-02-10 07:34:00,,,,,,,BR,Android,Organic,4.5.0,U_23014_S003
U_39778,task_created,2026-02-10 07:34:00,,,,,,,US,iOS,Meta Ads,5.2.0,U_39778_S006
U_48911,ai_prompt_submitted,2026-02-10 07:34:00,,,,,,,TR,Android,Organic,4.5.0,U_48911_S003
U_38157,app_opened,2026-02-10 07:36:00,,,,,,,UK,Android,Referral,4.5.0,U_38157_S008
U_32845,app_opened,2026-02-10 07:37:00,,,,,,,UK,Android,Google Ads,4.5.0,U_32845_S002
U_38157,note_created,2026-02-10 07:38:00,,,,,,,UK,Android,Referral,4.5.0,U_38157_S008
U_34948,document_uploaded,2026-02-10 07:40:00,,,,,,,US,Android,Organic,4.5.0,U_34948_S006
U_38376,app_opened,2026-02-10 07:40:00,,,,,,,UK,Android,Meta Ads,4.5.0,U_38376_S003
U_28195,document_uploaded,2026-02-10 07:41:00,,,,,,,DE,Android,Google Ads,4.5.0,U_28195_S006
U_28195,task_created,2026-02-10 07:42:00,,,,,,,DE,Android,Google Ads,4.5.0,U_28195_S006
U_38157,ai_prompt_submitted,2026-02-10 07:45:00,,,,,,,UK,Android,Referral,4.5.0,U_38157_S008
U_38376,task_created,2026-02-10 07:45:00,,,,,,,UK,Android,Meta Ads,4.5.0,U_38376_S003
U_38157,task_created,2026-02-10 07:46:00,,,,,,,UK,Android,Referral,4.5.0,U_38157_S008
U_28195,note_created,2026-02-10 07:47:00,,,,,,,DE,Android,Google Ads,4.5.0,U_28195_S006
U_13498,app_opened,2026-02-10 07:49:00,,,,,,,BR,iOS,Meta Ads,5.2.0,U_13498_S007
U_27188,app_opened,2026-02-10 07:49:00,,,,,,,TR,iOS,TikTok Ads,5.2.0,U_27188_S008
U_32845,ai_prompt_submitted,2026-02-10 07:49:00,,,,,,,UK,Android,Google Ads,4.5.0,U_32845_S002
U_31719,app_opened,2026-02-10 07:50:00,,,,,,,US,iOS,Meta Ads,5.2.0,U_31719_S011
U_38376,ai_prompt_submitted,2026-02-10 07:50:00,,,,,,,UK,Android,Meta Ads,4.5.0,U_38376_S003
U_23014,task_created,2026-02-10 07:51:00,,,,,,,BR,Android,Organic,4.5.0,U_23014_S003
U_27037,app_opened,2026-02-10 07:54:00,,,,,,,US,Android,TikTok Ads,4.5.0,U_27037_S008
U_31719,ai_prompt_submitted,2026-02-10 07:54:00,,,,,,,US,iOS,Meta Ads,5.2.0,U_31719_S011
U_10159,app_opened,2026-02-10 07:56:00,,,,,,,US,Android,Google Ads,4.5.0,U_10159_S004
U_04599,app_opened,2026-02-10 07:59:00,,,,,,,BR,iOS,Meta Ads,5.2.0,U_04599_S008
U_26162,app_opened,2026-02-10 07:59:00,,,,,,,DE,iOS,Organic,5.2.0,U_26162_S006
U_04599,ai_prompt_submitted,2026-02-10 08:01:00,,,,,,,BR,iOS,Meta Ads,5.2.0,U_04599_S008
U_10159,task_created,2026-02-10 08:01:00,,,,,,,US,Android,Google Ads,4.5.0,U_10159_S004
U_24604,app_opened,2026-02-10 08:01:00,,,,,,,DE,iOS,Organic,5.2.0,U_24604_S005
U_27037,note_created,2026-02-10 08:01:00,,,,,,,US,Android,TikTok Ads,4.5.0,U_27037_S008
U_32845,task_created,2026-02-10 08:02:00,,,,,,,UK,Android,Google Ads,4.5.0,U_32845_S002
U_31719,task_created,2026-02-10 08:03:00,,,,,,,US,iOS,Meta Ads,5.2.0,U_31719_S011
U_12315,app_opened,2026-02-10 08:04:00,,,,,,,US,Android,TikTok Ads,4.5.0,U_12315_S003
U_27037,ai_prompt_submitted,2026-02-10 08:07:00,,,,,,,US,Android,TikTok Ads,4.5.0,U_27037_S008
U_27188,ai_prompt_submitted,2026-02-10 08:07:00,,,,,,,TR,iOS,TikTok Ads,5.2.0,U_27188_S008
U_10159,ai_prompt_submitted,2026-02-10 08:08:00,,,,,,,US,Android,Google Ads,4.5.0,U_10159_S004
U_41116,trial_started,2026-02-10 08:08:00,,,,,,,UK,Android,Google Ads,4.5.0,U_41116_S002
U_13498,note_created,2026-02-10 08:09:00,,,,,,,BR,iOS,Meta Ads,5.2.0,U_13498_S007
U_04599,task_created,2026-02-10 08:10:00,,,,,,,BR,iOS,Meta Ads,5.2.0,U_04599_S008
U_24604,ai_prompt_submitted,2026-02-10 08:14:00,,,,,,,DE,iOS,Organic,5.2.0,U_24604_S005
U_24604,note_created,2026-02-10 08:18:00,,,,,,,DE,iOS,Organic,5.2.0,U_24604_S005
U_06402,app_opened,2026-02-10 08:19:00,,,,,,,TR,iOS,Meta Ads,5.2.0,U_06402_S002
U_12315,ai_prompt_submitted,2026-02-10 08:20:00,,,,,,,US,Android,TikTok Ads,4.5.0,U_12315_S003
U_06298,app_opened,2026-02-10 08:21:00,,,,,,,DE,Android,TikTok Ads,4.5.0,U_06298_S009
U_13186,app_opened,2026-02-10 08:30:00,,,,,,,US,Android,Google Ads,4.5.0,U_13186_S006
U_24604,document_uploaded,2026-02-10 08:30:00,,,,,,,DE,iOS,Organic,5.2.0,U_24604_S005
U_06298,ai_prompt_submitted,2026-02-10 08:33:00,,,,,,,DE,Android,TikTok Ads,4.5.0,U_06298_S009
U_16208,app_opened,2026-02-10 08:33:00,,,,,,,DE,Web,Google Ads,web_2026_01,U_16208_S002
U_28913,app_opened,2026-02-10 08:34:00,,,,,,,US,iOS,TikTok Ads,5.2.0,U_28913_S008
U_30747,trial_started,2026-02-10 08:34:00,,,,,,,TR,iOS,Organic,5.2.0,U_30747_S002
U_08255,app_opened,2026-02-10 08:41:00,,,,,,,US,Android,Meta Ads,4.5.0,U_08255_S007
U_13186,ai_prompt_submitted,2026-02-10 08:43:00,,,,,,,US,Android,Google Ads,4.5.0,U_13186_S006
U_08255,ai_prompt_submitted,2026-02-10 08:44:00,,,,,,,US,Android,Meta Ads,4.5.0,U_08255_S007
U_28913,ai_prompt_submitted,2026-02-10 08:44:00,,,,,,,US,iOS,TikTok Ads,5.2.0,U_28913_S008
U_28913,note_created,2026-02-10 08:47:00,,,,,,,US,iOS,TikTok Ads,5.2.0,U_28913_S008
U_16208,note_created,2026-02-10 08:49:00,,,,,,,DE,Web,Google Ads,web_2026_01,U_16208_S002
U_16208,document_uploaded,2026-02-10 08:52:00,,,,,,,DE,Web,Google Ads,web_2026_01,U_16208_S002
U_14367,app_opened,2026-02-10 08:55:00,,,,,,,US,Android,Meta Ads,4.5.0,U_14367_S006
U_28913,task_created,2026-02-10 08:57:00,,,,,,,US,iOS,TikTok Ads,5.2.0,U_28913_S008
U_13186,document_uploaded,2026-02-10 08:58:00,,,,,,,US,Android,Google Ads,4.5.0,U_13186_S006
U_38769,app_opened,2026-02-10 09:02:00,,,,,,,BR,iOS,Google Ads,5.2.0,U_38769_S003
U_18233,app_opened,2026-02-10 09:03:00,,,,,,,US,iOS,Meta Ads,5.2.0,U_18233_S007
U_33782,app_opened,2026-02-10 09:04:00,,,,,,,UK,Web,Meta Ads,web_2026_01,U_33782_S004
U_01699,app_opened,2026-02-10 09:05:00,,,,,,,US,Android,Organic,4.5.0,U_01699_S006
U_18233,ai_prompt_submitted,2026-02-10 09:06:00,,,,,,,US,iOS,Meta Ads,5.2.0,U_18233_S007
U_08255,task_created,2026-02-10 09:10:00,,,,,,,US,Android,Meta Ads,4.5.0,U_08255_S007
U_44108,app_opened,2026-02-10 09:14:00,,,,,,,TR,Web,Referral,web_2026_01,U_44108_S006
U_38769,task_created,2026-02-10 09:15:00,,,,,,,BR,iOS,Google Ads,5.2.0,U_38769_S003
U_44108,ai_prompt_submitted,2026-02-10 09:17:00,,,,,,,TR,Web,Referral,web_2026_01,U_44108_S006
U_18233,note_created,2026-02-10 09:23:00,,,,,,,US,iOS,Meta Ads,5.2.0,U_18233_S007
U_25529,app_opened,2026-02-10 09:23:00,,,,,,,BR,Android,Google Ads,4.5.0,U_25529_S007
U_43408,app_opened,2026-02-10 09:25:00,,,,,,,US,Android,Meta Ads,4.5.0,U_43408_S002
U_44108,note_created,2026-02-10 09:26:00,,,,,,,TR,Web,Referral,web_2026_01,U_44108_S006
U_01699,document_uploaded,2026-02-10 09:28:00,,,,,,,US,Android,Organic,4.5.0,U_01699_S006
U_32414,signup,2026-02-10 09:31:00,,,,,,,UK,Android,Google Ads,4.5.0,U_32414_S001
U_32414,onboarding_started,2026-02-10 09:34:00,,,,,,,UK,Android,Google Ads,4.5.0,U_32414_S001
U_25529,ai_prompt_submitted,2026-02-10 09:35:00,,,,,,,BR,Android,Google Ads,4.5.0,U_25529_S007
U_43408,document_uploaded,2026-02-10 09:35:00,,,,,,,US,Android,Meta Ads,4.5.0,U_43408_S002
U_46045,app_opened,2026-02-10 09:37:00,,,,,,,TR,iOS,TikTok Ads,5.2.0,U_46045_S006
U_07443,app_opened,2026-02-10 09:40:00,,,,,,,BR,Web,Meta Ads,web_2026_01,U_07443_S004
U_32414,onboarding_completed,2026-02-10 09:40:00,,,,,,,UK,Android,Google Ads,4.5.0,U_32414_S001
U_23199,app_opened,2026-02-10 09:41:00,,,,,,,DE,iOS,Meta Ads,5.2.0,U_23199_S008
U_43408,ai_prompt_submitted,2026-02-10 09:41:00,,,,,,,US,Android,Meta Ads,4.5.0,U_43408_S002
U_17785,app_opened,2026-02-10 09:44:00,,,,,,,BR,Android,Organic,4.5.0,U_17785_S006
U_28136,app_opened,2026-02-10 09:44:00,,,,,,,BR,Android,Meta Ads,4.5.0,U_28136_S007
U_31109,app_opened,2026-02-10 09:44:00,,,,,,,US,Android,Google Ads,4.5.0,U_31109_S005
U_43408,task_created,2026-02-10 09:44:00,,,,,,,US,Android,Meta Ads,4.5.0,U_43408_S002
U_23199,document_uploaded,2026-02-10 09:45:00,,,,,,,DE,iOS,Meta Ads,5.2.0,U_23199_S008
U_28136,note_created,2026-02-10 09:46:00,,,,,,,BR,Android,Meta Ads,4.5.0,U_28136_S007
U_07443,ai_prompt_submitted,2026-02-10 09:49:00,,,,,,,BR,Web,Meta Ads,web_2026_01,U_07443_S004
U_46045,note_created,2026-02-10 09:49:00,,,,,,,TR,iOS,TikTok Ads,5.2.0,U_46045_S006
U_31109,task_created,2026-02-10 09:50:00,,,,,,,US,Android,Google Ads,4.5.0,U_31109_S005
U_31109,note_created,2026-02-10 09:50:00,,,,,,,US,Android,Google Ads,4.5.0,U_31109_S005
U_07231,app_opened,2026-02-10 09:51:00,,,,,,,UK,Android,TikTok Ads,4.5.0,U_07231_S008
U_21813,signup,2026-02-10 09:51:00,,,,,,,DE,Android,Google Ads,4.5.0,U_21813_S001
U_31109,ai_prompt_submitted,2026-02-10 09:52:00,,,,,,,US,Android,Google Ads,4.5.0,U_31109_S005
U_46045,ai_prompt_submitted,2026-02-10 09:54:00,,,,,,,TR,iOS,TikTok Ads,5.2.0,U_46045_S006
U_12704,app_opened,2026-02-10 09:55:00,,,,,,,US,Android,Organic,4.5.0,U_12704_S006
U_43249,app_opened,2026-02-10 09:55:00,,,,,,,US,Android,Organic,4.5.0,U_43249_S002
U_07231,note_created,2026-02-10 09:58:00,,,,,,,UK,Android,TikTok Ads,4.5.0,U_07231_S008
U_26615,app_opened,2026-02-10 10:02:00,,,,,,,TR,Android,Organic,4.5.0,U_26615_S004
U_28136,ai_prompt_submitted,2026-02-10 10:02:00,,,,,,,BR,Android,Meta Ads,4.5.0,U_28136_S007
U_21813,onboarding_started,2026-02-10 10:05:00,,,,,,,DE,Android,Google Ads,4.5.0,U_21813_S001
U_43249,ai_prompt_submitted,2026-02-10 10:05:00,,,,,,,US,Android,Organic,4.5.0,U_43249_S002
U_07231,ai_prompt_submitted,2026-02-10 10:06:00,,,,,,,UK,Android,TikTok Ads,4.5.0,U_07231_S008
U_29032,app_opened,2026-02-10 10:06:00,,,,,,,UK,Android,Google Ads,4.5.0,U_29032_S007
U_26615,task_created,2026-02-10 10:07:00,,,,,,,TR,Android,Organic,4.5.0,U_26615_S004
U_20240,app_opened,2026-02-10 10:08:00,,,,,,,TR,Android,Meta Ads,4.5.0,U_20240_S002
U_21813,onboarding_completed,2026-02-10 10:08:00,,,,,,,DE,Android,Google Ads,4.5.0,U_21813_S001
U_32414,first_core_action,2026-02-10 10:09:00,,,,,,,UK,Android,Google Ads,4.5.0,U_32414_S001
U_12704,ai_prompt_submitted,2026-02-10 10:11:00,,,,,,,US,Android,Organic,4.5.0,U_12704_S006
U_32414,ai_prompt_submitted,2026-02-10 10:11:00,,,,,,,UK,Android,Google Ads,4.5.0,U_32414_S001
U_17785,note_created,2026-02-10 10:12:00,,,,,,,BR,Android,Organic,4.5.0,U_17785_S006
U_07443,document_uploaded,2026-02-10 10:13:00,,,,,,,BR,Web,Meta Ads,web_2026_01,U_07443_S004
U_29032,task_created,2026-02-10 10:14:00,,,,,,,UK,Android,Google Ads,4.5.0,U_29032_S007
U_29550,app_opened,2026-02-10 10:14:00,,,,,,,TR,Android,TikTok Ads,4.5.0,U_29550_S002
U_47042,app_opened,2026-02-10 10:15:00,,,,,,,US,Android,Organic,4.5.0,U_47042_S007
U_31109,document_uploaded,2026-02-10 10:16:00,,,,,,,US,Android,Google Ads,4.5.0,U_31109_S005
U_26615,ai_prompt_submitted,2026-02-10 10:17:00,,,,,,,TR,Android,Organic,4.5.0,U_26615_S004
U_47042,ai_prompt_submitted,2026-02-10 10:18:00,,,,,,,US,Android,Organic,4.5.0,U_47042_S007
U_40635,app_opened,2026-02-10 10:19:00,,,,,,,UK,Android,Google Ads,4.5.0,U_40635_S009
U_43249,note_created,2026-02-10 10:19:00,,,,,,,US,Android,Organic,4.5.0,U_43249_S002
U_07231,document_uploaded,2026-02-10 10:22:00,,,,,,,UK,Android,TikTok Ads,4.5.0,U_07231_S008
U_29550,ai_prompt_submitted,2026-02-10 10:22:00,,,,,,,TR,Android,TikTok Ads,4.5.0,U_29550_S002
U_21813,first_core_action,2026-02-10 10:27:00,,,,,,,DE,Android,Google Ads,4.5.0,U_21813_S001
U_47042,note_created,2026-02-10 10:28:00,,,,,,,US,Android,Organic,4.5.0,U_47042_S007
U_40635,ai_prompt_submitted,2026-02-10 10:29:00,,,,,,,UK,Android,Google Ads,4.5.0,U_40635_S009
U_20240,note_created,2026-02-10 10:31:00,,,,,,,TR,Android,Meta Ads,4.5.0,U_20240_S002
U_41031,app_opened,2026-02-10 10:31:00,,,,,,,BR,iOS,TikTok Ads,5.2.0,U_41031_S006
U_03336,app_opened,2026-02-10 10:35:00,,,,,,,TR,Android,Meta Ads,4.5.0,U_03336_S004
U_20240,task_created,2026-02-10 10:36:00,,,,,,,TR,Android,Meta Ads,4.5.0,U_20240_S002
U_43102,app_opened,2026-02-10 10:36:00,,,,,,,TR,iOS,TikTok Ads,5.2.0,U_43102_S003
U_11513,app_opened,2026-02-10 10:38:00,,,,,,,DE,iOS,TikTok Ads,5.2.0,U_11513_S003
U_21813,ai_prompt_submitted,2026-02-10 10:39:00,,,,,,,DE,Android,Google Ads,4.5.0,U_21813_S001
U_29550,note_created,2026-02-10 10:41:00,,,,,,,TR,Android,TikTok Ads,4.5.0,U_29550_S002
U_32381,app_opened,2026-02-10 10:41:00,,,,,,,BR,Android,TikTok Ads,4.5.0,U_32381_S007
U_03336,document_uploaded,2026-02-10 10:42:00,,,,,,,TR,Android,Meta Ads,4.5.0,U_03336_S004
U_41031,note_created,2026-02-10 10:43:00,,,,,,,BR,iOS,TikTok Ads,5.2.0,U_41031_S006
U_08292,signup,2026-02-10 10:47:00,,,,,,,UK,iOS,Organic,5.2.0,U_08292_S001
U_15786,app_opened,2026-02-10 10:48:00,,,,,,,DE,iOS,Meta Ads,5.2.0,U_15786_S004
U_08292,onboarding_started,2026-02-10 10:50:00,,,,,,,UK,iOS,Organic,5.2.0,U_08292_S001
U_27549,app_opened,2026-02-10 10:51:00,,,,,,,TR,Android,TikTok Ads,4.5.0,U_27549_S003
U_27549,ai_prompt_submitted,2026-02-10 10:52:00,,,,,,,TR,Android,TikTok Ads,4.5.0,U_27549_S003
U_27549,note_created,2026-02-10 10:55:00,,,,,,,TR,Android,TikTok Ads,4.5.0,U_27549_S003
U_11513,note_created,2026-02-10 10:56:00,,,,,,,DE,iOS,TikTok Ads,5.2.0,U_11513_S003
U_15786,ai_prompt_submitted,2026-02-10 10:56:00,,,,,,,DE,iOS,Meta Ads,5.2.0,U_15786_S004
U_20681,trial_started,2026-02-10 10:59:00,,,,,,,UK,Android,Meta Ads,4.5.0,U_20681_S002
U_29670,app_opened,2026-02-10 11:01:00,,,,,,,US,Android,Google Ads,4.5.0,U_29670_S003
U_29670,ai_prompt_submitted,2026-02-10 11:02:00,,,,,,,US,Android,Google Ads,4.5.0,U_29670_S003
U_18500,app_opened,2026-02-10 11:04:00,,,,,,,US,iOS,Meta Ads,5.2.0,U_18500_S002
U_19007,app_opened,2026-02-10 11:04:00,,,,,,,DE,Android,TikTok Ads,4.5.0,U_19007_S005
U_47464,app_opened,2026-02-10 11:06:00,,,,,,,DE,iOS,Meta Ads,5.2.0,U_47464_S005
U_48570,app_opened,2026-02-10 11:06:00,,,,,,,BR,iOS,Referral,5.2.0,U_48570_S005
U_35373,app_opened,2026-02-10 11:07:00,,,,,,,BR,Web,Referral,web_2026_01,U_35373_S008
U_18500,task_created,2026-02-10 11:08:00,,,,,,,US,iOS,Meta Ads,5.2.0,U_18500_S002
U_48570,task_created,2026-02-10 11:11:00,,,,,,,BR,iOS,Referral,5.2.0,U_48570_S005
U_48570,ai_prompt_submitted,2026-02-10 11:15:00,,,,,,,BR,iOS,Referral,5.2.0,U_48570_S005
U_47464,ai_prompt_submitted,2026-02-10 11:22:00,,,,,,,DE,iOS,Meta Ads,5.2.0,U_47464_S005
U_43408,trial_started,2026-02-10 11:28:00,,,,,,,US,Android,Meta Ads,4.5.0,U_43408_S003
U_07719,app_opened,2026-02-10 11:37:00,,,,,,,US,iOS,Referral,5.2.0,U_07719_S007
U_09746,app_opened,2026-02-10 11:40:00,,,,,,,US,Android,Google Ads,4.5.0,U_09746_S006
U_07719,ai_prompt_submitted,2026-02-10 11:47:00,,,,,,,US,iOS,Referral,5.2.0,U_07719_S007
U_07719,task_created,2026-02-10 11:47:00,,,,,,,US,iOS,Referral,5.2.0,U_07719_S007
U_07719,note_created,2026-02-10 11:50:00,,,,,,,US,iOS,Referral,5.2.0,U_07719_S007
U_09746,ai_prompt_submitted,2026-02-10 11:51:00,,,,,,,US,Android,Google Ads,4.5.0,U_09746_S006
U_09746,task_created,2026-02-10 11:54:00,,,,,,,US,Android,Google Ads,4.5.0,U_09746_S006
U_44828,app_opened,2026-02-10 12:21:00,,,,,,,BR,iOS,Google Ads,5.2.0,U_44828_S004
U_23390,app_opened,2026-02-10 12:26:00,,,,,,,US,iOS,Referral,5.2.0,U_23390_S007
U_33136,app_opened,2026-02-10 12:37:00,,,,,,,US,Android,Organic,4.5.0,U_33136_S005
U_23390,ai_prompt_submitted,2026-02-10 12:39:00,,,,,,,US,iOS,Referral,5.2.0,U_23390_S007
U_48903,signup,2026-02-10 12:40:00,,,,,,,UK,Web,Organic,web_2026_01,U_48903_S001
U_33136,ai_prompt_submitted,2026-02-10 12:41:00,,,,,,,US,Android,Organic,4.5.0,U_33136_S005
U_18096,app_opened,2026-02-10 12:42:00,,,,,,,DE,iOS,TikTok Ads,5.2.0,U_18096_S012
U_18096,ai_prompt_submitted,2026-02-10 12:43:00,,,,,,,DE,iOS,TikTok Ads,5.2.0,U_18096_S012
U_48903,onboarding_started,2026-02-10 12:43:00,,,,,,,UK,Web,Organic,web_2026_01,U_48903_S001
U_23390,note_created,2026-02-10 12:45:00,,,,,,,US,iOS,Referral,5.2.0,U_23390_S007
U_08988,app_opened,2026-02-10 12:46:00,,,,,,,TR,iOS,Google Ads,5.2.0,U_08988_S007
